time [unix s],run ids [],trigger rate [Hz],run duration [s],data duration [s]
1722916013.966,240247.0,1.65,7210.6543571949005,7200.34535741806
1722923280.875,240248.0,1.58,7266.50110578537,7200.348268985748
1722930491.966,240249.0,1.75,7210.433291196823,7200.085734128952
1722931102.958,240250.0,1.48,610.6307172775269,600.3544590473175
1722938314.03,240251.0,1.8,7210.718218564987,7200.032288551331
1722945579.074,240252.0,1.76,7264.499396800995,7199.901803970337
1722954488.77,240253.0,1.91,8909.158381223679,7199.898427248001
1722961699.651,240254.0,1.95,7210.123645544052,7200.016716480255
1722968910.926,240255.0,1.63,7210.852317810059,7200.404877901077
1722976176.059,240256.0,1.82,7264.670348167419,7200.449928045273
1722983387.103,240257.0,1.86,7210.382995605469,7199.347096443176
1722990597.842,240258.0,1.64,7210.213441133499,7200.37496972084
1722997808.999,240259.0,1.64,7210.671827554703,7200.532710313797
1723005074.657,240260.0,1.71,7265.3147575855255,7200.40768456459
1723012285.734,240261.0,1.87,7210.614817619324,7200.448692321777
1723019497.813,240262.0,1.76,7211.378896474838,7200.190761566162
1723026709.081,240263.0,1.83,7210.715567350388,7200.286499977112
1723033974.002,240264.0,1.89,7264.3249344825745,7200.040773630142
1723041184.755,240265.0,2.7,7210.115520238876,7198.646551370621
1723050094.988,240266.0,1.97,8909.542221546173,7200.711521148682
1723057306.121,240267.0,2.07,7210.7831609249115,7200.236669540405
1723064570.721,240268.0,2.15,7263.9957637786865,7199.775732755661
1723071781.912,240269.0,1.74,7210.763952732086,7199.965857028961
1723078992.664,240270.0,1.92,7210.267832040787,7200.439582109451
1723086203.933,240271.0,1.71,7210.765950918198,7200.233594894409
1723093470.642,240272.0,1.62,7266.259365081787,7200.153306007385
1723100681.97,240273.0,1.88,7210.822334527969,7200.816495895386
1723107893.664,240274.0,1.77,7210.728748559952,7199.921608686447
1723115105.003,240275.0,2.1,7210.8872990608215,7200.108785390854
1723122371.931,240276.0,2.88,7266.311358213425,7200.623827695847
1723129582.964,240277.0,3.03,7210.643634319305,7200.76043844223
1723136793.65,240278.0,2.02,7210.275317907333,7199.702768564224
1723145702.777,240279.0,2.1,8908.685225248337,7200.634621143341
1723152966.669,240280.0,1.8,7263.336081981659,7199.962780714035
1723153259.806,240281.0,2.1,292.65417289733887,282.7714171409607
1723153871.044,240282.0,2.51,610.896080493927,600.9739415645599
1723154481.922,240283.0,1.42,610.2791593074799,599.9857115745544
1723161744.935,240284.0,1.85,7262.605640172958,7199.952538967133
1723168955.698,240285.0,1.64,7210.362016201019,7200.005215406418
1723176166.739,240286.0,1.64,7210.534298658371,7200.680185317993
1723183377.752,240287.0,1.59,7210.562088727951,7198.9800527095795
1723190642.022,240288.0,1.92,7263.640422821045,7200.269096374512
1723197852.718,240289.0,2.03,7210.11749124527,7200.4270169734955
1723205063.686,240290.0,2.16,7210.321616649628,7200.064341068268
1723212274.809,240291.0,1.85,7210.603358268738,7199.840000629425
1723221239.816,240292.0,2.47,8964.504952430725,7199.831405639648
1723228451.103,240293.0,1.59,7210.671852350235,7200.807725429535
1723235661.929,240294.0,1.66,7210.285324811935,7199.214000225067
1723242872.681,240295.0,1.89,7210.270541906357,7199.940845012665
1723250137.675,240296.0,1.82,7264.466828584671,7198.4448392391205
1723257349.12,240297.0,1.8,7210.907753229141,7199.881597042084
1723264559.878,240298.0,1.79,7210.234847307205,7200.348051071167
1723271778.066,240299.0,1.66,7217.708441019058,4087.604256629944
1723326374.003,240300.0,1.75,7261.952037096024,7200.099015951157
1723333584.89,240301.0,1.96,7210.251982927322,7200.0307857990265
1723340796.127,240302.0,1.74,7210.723948478699,7200.7586896419525
1723348006.731,240303.0,1.66,7210.10560631752,7200.026902675629
1723355268.67,240304.0,1.72,7261.576815843582,7200.810711145401
1723364181.84,240305.0,1.72,8912.586298942566,7200.479211807251
1723371393.131,240306.0,1.76,7210.743008613586,7200.91474032402
1723378604.733,240307.0,1.92,7211.052462816238,7200.207637786865
1723385865.672,240308.0,2.12,7260.507864952087,7198.905826330185
1723393076.992,240309.0,1.91,7210.85937666893,7200.9976172447205
1723400288.767,240310.0,1.68,7211.106518983841,7200.786161661148
1723407500.008,240311.0,1.64,7210.602319955826,7199.729206800461
1723414763.643,240312.0,1.91,7263.324613571167,7198.742916107178
1723421975.136,240313.0,1.83,7210.952278375626,7199.715544223785
1723429187.053,240314.0,1.71,7211.2796947956085,7200.472932100296
1723436397.828,240315.0,1.76,7210.204835653305,7198.665650367737
1723443662.038,240316.0,1.69,7263.593367815018,7200.387058496475
1723450872.998,240317.0,1.85,7210.246443271637,7200.477002859116
1723459784.709,240318.0,2.0,8911.344564914703,7199.89439535141
1723466995.68,240319.0,2.13,7210.529187440872,7199.968353509903
1723474261.086,240320.0,1.95,7264.86470079422,7200.139649391174
1723481471.824,240321.0,1.87,7210.203389883041,7199.9756026268005
1723488682.99,240322.0,1.76,7210.626946687698,7200.944643735886
1723495893.706,240323.0,3.68,7210.051038265228,7198.967537879944
1723503160.832,240324.0,1.8,7266.372394323349,7200.608988285065
1723510371.953,240325.0,1.76,7210.52463722229,7200.191816329956
1723517582.936,240326.0,1.65,7210.449253082275,7200.2956211566925
1723524793.664,240327.0,1.62,7210.1985812187195,7198.985177278519
1723532058.978,240328.0,1.63,7264.505065202713,7199.621444940567
1723539270.132,240329.0,1.78,7210.783725500107,7198.708424568176
1723546480.81,240330.0,1.6,7210.073878526688,7200.280484676361
1723555390.985,240331.0,1.81,8909.575805902481,7200.021596670151
1723562658.026,240332.0,1.62,7265.988094329834,7199.509339094162
1723569868.999,240333.0,1.83,7210.404836177826,7199.885798454285
1723577079.852,240334.0,1.55,7210.222613334656,7200.022307872772
1723584291.094,240335.0,1.57,7210.726922750473,7199.910984754562
1723591557.097,240336.0,3.27,7265.471868276596,7200.190732717514
1723598767.936,240337.0,1.89,7210.3040952682495,7200.141586303711
1723605978.648,240338.0,1.68,7210.290538072586,7199.88445687294
1723613189.767,240339.0,1.73,7210.634302616119,7199.688588619232
1723620451.768,240340.0,1.71,7261.411686420441,7199.216649770737
1723627411.663,240341.0,1.78,6959.246045589447,6947.950965166092
1723645276.109,240342.0,1.9,7210.663447141647,7200.721684932709
1723652487.77,240343.0,2.15,7210.962287902832,7201.066700220108
1723657215.946,240344.0,1.64,4727.548304796219,2959.4886989593506
1723664426.632,240345.0,0.53,7210.35741853714,7200.00394487381
1723671637.749,240346.0,1.09,7210.6527535915375,7199.869520664215
1723678849.021,240347.0,1.37,7210.923900127411,7200.615109682083
